id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;pessoas;mortos;feridos_leves;feridos_graves;ilesos;ignorados;feridos;veiculos;latitude;longitude;regional;delegacia;uop
586315;10/03/2024;domingo;12:50:00;DF;80;13;BRASILIA;Ausência de reação do condutor;Colisão com objeto;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;Declive;Sim;1;0;0;0;1;0;0;1;-15,728034;-48,193768;SPRF-DF;DEL03-DF;UOP02-DEL03-DF
586316;10/03/2024;domingo;09:30:00;SC;280;51,6;GUARAMIRIM;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;2;1;0;0;1;0;0;2;-26,46817198;-48,96263123;SPRF-SC;DEL03-SC;UOP03-DEL03-SC
586317;10/03/2024;domingo;12:50:00;SC;101;413,5;ARARANGUA;Demais falhas mecânicas ou elétricas;Incêndio;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;1;0;0;0;1;0;0;1;-28,94605997;-49,50428402;SPRF-SC;DEL02-SC;UOP02-DEL02-SC
586320;10/03/2024;domingo;13:50:00;MG;40;375;CURVELO;Demais falhas mecânicas ou elétricas;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;2;0;1;1;0;0;2;1;-18,84931222;-44,75943022;SPRF-MG;DEL02-MG;UOP01-DEL02-MG
586321;10/03/2024;domingo;13:17:00;SC;101;157;PORTO BELO;Velocidade Incompatível;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;3;0;1;0;2;0;1;2;-27,181625;-48,6121179;SPRF-SC;DEL04-SC;UOP03-DEL04-SC
586322;10/03/2024;domingo;13:35:00;PR;277;586,7;CASCAVEL;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;"Reta;Declive;Interseção de Vias";Sim;3;0;1;0;2;0;1;2;-24,9649472;-53,4210459;SPRF-PR;DEL04-PR;UOP01-DEL04-PR
586324;08/03/2024;sexta-feira;02:00:00;PR;116;171;QUITANDINHA;Ausência de reação do condutor;Saída de leito carroçável;Com Vítimas Fatais;Plena Noite;Crescente;Ignorado;Simples;Curva;Não;1;1;0;0;0;0;0;1;-25,8914;-49,53448;SPRF-PR;DEL01-PR;UOP03-DEL01-PR
586325;10/03/2024;domingo;14:00:00;PR;369;125,5;JATAIZINHO;Demais falhas mecânicas ou elétricas;Incêndio;Sem Vítimas;Pleno dia;Decrescente;Sol;Dupla;"Viaduto;Reta";Não;1;0;0;0;1;0;0;1;-23,28364093;-50,95242262;SPRF-PR;DEL07-PR;UOP05-DEL07-PR
586326;10/03/2024;domingo;14:45:00;RS;116;489,7;TURUCU;Mal súbito do condutor;Saída de leito carroçável;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;"Reta;Em Obras";Não;3;0;0;0;3;0;0;1;-31,4689871;-52,21265316;SPRF-RS;DEL07-RS;UOP01-DEL07-RS
586327;10/03/2024;domingo;12:30:00;RS;470;20,3;BARRACAO;Condutor Dormindo;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1;0;1;0;0;0;1;1;-27,755418;-51,45589;SPRF-RS;DEL08-RS;UOP05-DEL08-RS
586329;10/03/2024;domingo;12:00:00;MG;40;644;CRISTIANO OTONI;Ingestão de álcool pelo condutor;Colisão lateral mesmo sentido;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;2;0;0;0;2;0;0;2;-20,77533396;-43,80993426;SPRF-MG;DEL05-MG;UOP02-DEL05-MG
586330;02/03/2024;sábado;11:40:00;BA;324;606;SIMOES FILHO;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;4;0;1;0;3;0;1;2;-12,79340512;-38,40485325;SPRF-BA;DEL01-BA;UOP01-DEL01-BA
586331;27/02/2024;terça-feira;18:10:00;SC;470;1,4;NAVEGANTES;Pedestre andava na pista;Atropelamento de Pedestre;Com Vítimas Fatais;Anoitecer;Decrescente;Nublado;Dupla;"Reta;Em Obras";Sim;3;1;1;0;0;1;1;2;-26,875383;-48,668285;SPRF-SC;DEL04-SC;UOP04-DEL04-SC
586334;10/03/2024;domingo;13:56:00;MT;70;4;BARRA DO GARCAS;Reação tardia ou ineficiente do condutor;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Rotatória;Sim;1;0;1;0;0;0;1;1;-15,87907036;-52,28563311;SPRF-MT;DEL07-MT;UOP01-DEL07-MT
586335;10/03/2024;domingo;13:40:00;PR;376;195;MARIALVA;Animais na Pista;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;3;0;1;1;1;0;2;1;-23,49796205;-51,77372722;SPRF-PR;DEL09-PR;UOP01-DEL09-PR
586336;10/03/2024;domingo;14:20:00;BA;324;591,5;CANDEIAS;Reação tardia ou ineficiente do condutor;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;Reta;Não;1;0;1;0;0;0;1;1;-12,68723422;-38,46656799;SPRF-BA;DEL01-BA;UOP01-DEL01-BA
586338;10/03/2024;domingo;14:55:00;MS;376;15,9;FATIMA DO SUL;Demais falhas mecânicas ou elétricas;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;2;0;2;0;0;0;2;1;-22,31650221;-54,58420923;SPRF-MS;DEL04-MS;UOP01-DEL04-MS
586339;10/03/2024;domingo;15:30:00;PB;230;213;SOLEDADE;Acessar a via sem observar a presença dos outros veículos;Colisão lateral sentido oposto;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;2;0;1;0;1;0;1;2;-7,0705;-36,348;SPRF-PB;DEL02-PB;UOP02-DEL02-PB
586340;10/03/2024;domingo;10:40:00;ES;101;144;LINHARES;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;2;0;0;1;1;0;1;2;-19,35188295;-40,0636685;SPRF-ES;DEL04-ES;UOP01-DEL04-ES
586341;10/03/2024;domingo;06:00:00;MA;222;659,4;ACAILANDIA;Condutor Dormindo;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Reta;Não;2;0;2;0;0;0;2;1;-4,86775987;-47,32915222;SPRF-MA;DEL04-MA;UOP03-DEL04-MA
586342;10/03/2024;domingo;15:45:00;BA;20;74,1;SAO DESIDERIO;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Ignorado;Simples;"Declive;Reta";Não;1;0;1;0;0;0;1;1;-13,29341115;-46,05743408;SPRF-BA;DEL10-BA;UOP01-DEL10-BA
586343;24/02/2024;sábado;20:03:00;PI;343;345;TERESINA;Ausência de reação do condutor;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;"Interseção de Vias;Reta";Sim;3;0;1;0;1;1;1;3;-5,102889;-42,766506;SPRF-PI;DEL01-PI;UOP01-DEL01-PI
586345;10/03/2024;domingo;15:50:00;SP;101;31,8;UBATUBA;Ingestão de álcool pelo condutor;Engavetamento;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;Curva;Não;7;0;0;0;7;0;0;2;-23,38434701;-44,97217398;SPRF-SP;DEL06-SP;UOP01-DEL06-SP
586346;10/03/2024;domingo;13:40:00;MT;364;263;JACIARA;Ingestão de álcool pelo condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;4;0;4;0;0;0;4;1;-16,01673751;-54,90686447;SPRF-MT;DEL02-MT;UOP01-DEL02-MT
586347;10/03/2024;domingo;16:30:00;DF;70;2;BRASILIA;Ausência de reação do condutor;Saída de leito carroçável;Sem Vítimas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Sim;5;0;0;0;5;0;0;1;-15,798048;-48,073235;SPRF-DF;DEL03-DF;UOP02-DEL03-DF
586348;10/03/2024;domingo;16:55:00;RS;116;243,9;SAO LEOPOLDO;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-29,73196199;-51,14952004;SPRF-RS;DEL01-RS;UOP02-DEL01-RS
586349;10/03/2024;domingo;15:30:00;BA;101;523;BUERAREMA;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;7;0;2;0;5;0;2;2;-14,942872;-39,303955;SPRF-BA;DEL05-BA;UOP01-DEL05-BA
586350;10/03/2024;domingo;15:48:00;SC;470;35,7;GASPAR;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Simples;"Reta;Em Obras";Sim;3;0;0;0;3;0;0;2;-26,912857;-48,958965;SPRF-SC;DEL04-SC;UOP01-DEL04-SC
586352;10/03/2024;domingo;17:10:00;PB;230;17;JOAO PESSOA;Reação tardia ou ineficiente do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Retorno Regulamentado;Sim;2;0;1;0;1;0;1;2;-7,1121;-34,8426;SPRF-PB;DEL01-PB;UOP01-DEL01-PB
586353;10/03/2024;domingo;15:40:00;CE;20;257;MADALENA;Pista esburacada;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Simples;"Declive;Reta";Não;7;0;4;0;3;0;4;2;-4,77674169;-39,50292828;SPRF-CE;DEL02-CE;UOP01-DEL02-CE
586354;10/03/2024;domingo;16:40:00;CE;222;238;SOBRAL;Condutor usando celular;Saída de leito carroçável;Com Vítimas Feridas;Anoitecer;Decrescente;Chuva;Simples;Reta;Não;2;0;0;2;0;0;2;1;-3,72314305;-40,46060998;SPRF-CE;DEL04-CE;UOP01-DEL04-CE
586365;10/03/2024;domingo;16:58:00;PB;230;43;SANTA RITA;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;1;0;1;0;0;0;1;1;-7,1479;-35,0029;SPRF-PB;DEL01-PB;UOP03-DEL01-PB
586376;10/03/2024;domingo;16:30:00;RS;290;91;PORTO ALEGRE;Acessar a via sem observar a presença dos outros veículos;Colisão lateral mesmo sentido;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;2;0;0;0;1;1;0;2;-29,96976932;-51,16985321;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
586377;10/03/2024;domingo;16:30:00;BA;116;524,5;ITATIM;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Curva;Não;2;0;1;0;0;1;1;1;-12,7183204;-39,7481781;SPRF-BA;DEL03-BA;UOP02-DEL03-BA
586378;10/03/2024;domingo;16:50:00;MS;163;333;RIO BRILHANTE;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;1;0;1;0;0;0;1;1;-21,699785;-54,500673;SPRF-MS;DEL02-MS;UOP02-DEL02-MS
586379;10/03/2024;domingo;10:20:00;MG;262;399,5;PARA DE MINAS;Condutor Dormindo;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Não;1;0;1;0;0;0;1;1;-19,90311456;-44,534;SPRF-MG;DEL01-MG;UOP03-DEL01-MG
586380;10/03/2024;domingo;17:50:00;SP;116;206;GUARULHOS;Reação tardia ou ineficiente do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Anoitecer;Crescente;Nublado;Múltipla;Reta;Sim;2;0;1;0;1;0;1;2;-23,41722629;-46,37510292;SPRF-SP;DEL01-SP;UOP01-DEL01-SP
586381;10/03/2024;domingo;17:40:00;RS;290;115;ELDORADO DO SUL;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;5;0;1;1;3;0;2;2;-30,045572;-51,357651;SPRF-RS;DEL02-RS;UOP01-DEL02-RS
586382;10/03/2024;domingo;17:35:00;SC;101;124,7;ITAJAI;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Não;3;0;0;1;2;0;1;3;-26,94335064;-48,69198648;SPRF-SC;DEL04-SC;UOP04-DEL04-SC
586383;10/03/2024;domingo;17:30:00;RJ;116;187;NOVA IGUACU;Frear bruscamente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-22,73883756;-43,47245197;SPRF-RJ;DEL06-RJ;UOP01-DEL06-RJ
586384;10/03/2024;domingo;16:30:00;PR;476;96;BOCAIUVA DO SUL;Animais na Pista;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Reta;Não;3;0;1;1;0;1;2;2;-25,231136;-49,120708;SPRF-PR;DEL01-PR;UOP01-DEL01-PR
586385;10/03/2024;domingo;17:50:00;RS;116;247;SAO LEOPOLDO;Reação tardia ou ineficiente do condutor;Atropelamento de Animal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;1;0;1;0;0;0;1;1;-29,76733091;-51,1535296;SPRF-RS;DEL01-RS;UOP02-DEL01-RS
586386;10/03/2024;domingo;17:50:00;RS;471;163;RIO PARDO;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;3;0;2;0;1;0;2;2;-29,931791;-52,389271;SPRF-RS;DEL02-RS;UOP03-DEL02-RS
586389;10/03/2024;domingo;16:55:00;PB;101;47,9;RIO TINTO;Condutor Dormindo;Saída de leito carroçável;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Dupla;Reta;Não;1;0;1;0;0;0;1;1;-6,89893908;-35,12148514;SPRF-PB;DEL01-PB;UOP04-DEL01-PB
586393;10/03/2024;domingo;17:50:00;BA;116;11,9;VITORIA DA CONQUISTA;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Simples;Interseção de Vias;Sim;3;0;2;0;1;0;2;2;-14,87272343;-40,87146174;SPRF-BA;DEL08-BA;UOP01-DEL08-BA
586394;10/03/2024;domingo;14:45:00;SC;101;103;BALNEARIO PICARRAS;Ausência de reação do condutor;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;1;0;0;1;0;0;1;1;-26,7832381;-48,68314632;SPRF-SC;DEL03-SC;UOP02-DEL03-SC
586395;10/03/2024;domingo;12:40:00;PB;230;419,9;POMBAL;Ausência de reação do condutor;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Declive;Não;2;0;0;2;0;0;2;1;-6,7179;-37,8467;SPRF-PB;DEL03-PB;UOP02-DEL03-PB
586396;10/03/2024;domingo;18:00:00;CE;222;148;IRAUCUBA;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Sim;7;0;0;1;6;0;1;2;-3,75001226;-39,77295298;SPRF-CE;DEL04-CE;UOP03-DEL04-CE
586398;10/03/2024;domingo;16:50:00;PB;230;484;SAO JOAO DO RIO DO PEIXE;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Curva;Não;3;0;2;1;0;0;3;1;-6,8579;-38,3721;SPRF-PB;DEL03-PB;UOP03-DEL03-PB
586399;10/03/2024;domingo;12:20:00;PB;361;68;OLHO DAGUA;Reação tardia ou ineficiente do condutor;Capotamento;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Simples;Declive;Não;1;1;0;0;0;0;0;1;-7,20552699;-37,79159099;SPRF-PB;DEL03-PB;UOP01-DEL03-PB
586400;10/03/2024;domingo;12:00:00;PR;277;501,4;DIAMANTE DO SUL;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Curva;Não;1;0;0;1;0;0;1;1;-25,14373066;-52,70278931;SPRF-PR;DEL04-PR;UOP04-DEL04-PR
586401;10/03/2024;domingo;18:00:00;BA;324;517;FEIRA DE SANTANA;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Sim;2;0;2;0;0;0;2;2;-12,24953308;-38,93362525;SPRF-BA;DEL02-BA;UOP01-DEL02-BA
586403;10/03/2024;domingo;18:20:00;RS;386;433;NOVA SANTA RITA;Avarias e/ou desgaste excessivo no pneu;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;7;0;1;1;5;0;2;3;-29,839973;-51,294933;SPRF-RS;DEL04-RS;UOP02-DEL04-RS
586404;10/03/2024;domingo;13:50:00;MT;364;1197;CAMPOS DE JULIO;Transitar na contramão;Colisão frontal;Com Vítimas Feridas;Pleno dia;Decrescente;Garoa/Chuvisco;Simples;"Aclive;Reta";Não;5;0;5;0;0;0;5;2;-13,75757444;-59,28825533;SPRF-MT;DEL04-MT;UOP02-DEL04-MT
586405;10/03/2024;domingo;18:30:00;SC;470;44;GASPAR;Trafegar com motocicleta (ou similar) entre as faixas;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Crescente;Sol;Simples;Reta;Não;3;0;1;0;2;0;1;3;-26,870665;-49,021896;SPRF-SC;DEL04-SC;UOP01-DEL04-SC
586406;10/03/2024;domingo;15:30:00;GO;60;48;ABADIANIA;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;"Declive;Curva";Não;2;0;1;0;1;0;1;1;-16,1529;-48,6109;SPRF-GO;DEL02-GO;UOP01-DEL02-GO
586407;10/03/2024;domingo;17:15:00;PI;NA;NA;ALTOS;Ingestão de álcool pelo condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Não Informado;Nublado;Simples;Reta;Sim;2;0;2;0;0;0;2;2;-5,038123;-42,468849;SPRF-PI;N/A;N/A
586409;10/03/2024;domingo;18:00:00;MG;116;518;CARATINGA;Ingestão de álcool pelo condutor;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;2;0;1;0;1;0;1;2;-19,794033;-42,13731414;SPRF-MG;DEL06-MG;UOP02-DEL06-MG
586410;10/03/2024;domingo;18:40:00;PB;230;24;JOAO PESSOA;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;"Reta;Aclive";Sim;2;0;1;0;1;0;1;2;-7,1637;-34,8618;SPRF-PB;DEL01-PB;UOP01-DEL01-PB
586411;10/03/2024;domingo;19:05:00;PA;230;120;MARABA;Acessar a via sem observar a presença dos outros veículos;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Curva;Sim;2;0;1;0;1;0;1;2;-5,35038318;-49,11434;SPRF-PA;DEL03-PA;UOP01-DEL03-PA
586412;10/03/2024;domingo;19:10:00;SC;282;71;RANCHO QUEIMADO;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;"Interseção de Vias;Reta";Sim;3;0;1;0;2;0;1;2;-27,689093;-49,097748;SPRF-SC;DEL01-SC;UOP03-DEL01-SC
586413;10/03/2024;domingo;14:30:00;MG;50;116;UBERABA;Pista Escorregadia;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Não;2;0;2;0;0;0;2;1;-19,27451393;-48,12473983;SPRF-MG;DEL13-MG;UOP01-DEL13-MG
586414;10/03/2024;domingo;17:40:00;RJ;116;76,8;TERESOPOLIS;Velocidade Incompatível;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;"Curva;Declive";Não;3;0;2;0;1;0;2;2;-22,36124312;-42,94876288;SPRF-RJ;DEL04-RJ;UOP01-DEL04-RJ
586415;10/03/2024;domingo;19:30:00;MA;135;14;SAO LUIS;Ausência de reação do condutor;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Crescente;Garoa/Chuvisco;Dupla;Reta;Sim;1;0;1;0;0;0;1;1;-2,68792341;-44,30009651;SPRF-MA;DEL01-MA;UOP01-DEL01-MA
586416;10/03/2024;domingo;19:45:00;SC;101;148,9;ITAPEMA;Ingestão de álcool pelo condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;"Reta;Viaduto";Sim;3;0;1;1;1;0;2;2;-27,10123686;-48,61807962;SPRF-SC;DEL04-SC;UOP03-DEL04-SC
586417;10/03/2024;domingo;20:00:00;SE;235;9,5;NOSSA SENHORA DO SOCORRO;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Sim;3;0;3;0;0;0;3;1;-10,883585;-37,13908;SPRF-SE;DEL01-SE;UOP01-DEL01-SE
586418;10/03/2024;domingo;19:50:00;TO;10;455,7;PALMAS;Demais falhas mecânicas ou elétricas;Incêndio;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;Sim;1;0;0;0;0;1;0;1;-10,21491133;-48,15620573;SPRF-TO;DEL01-TO;UOP03-DEL01-TO
586419;10/03/2024;domingo;19:40:00;PR;277;76,5;SAO JOSE DOS PINHAIS;Ingestão de álcool pelo condutor;Colisão traseira;Sem Vítimas;Plena Noite;Crescente;Nublado;Dupla;Reta;Sim;2;0;0;0;2;0;0;2;-25,51327981;-49,12433291;SPRF-PR;DEL01-PR;UOP07-DEL01-PR
586420;10/03/2024;domingo;19:50:00;PB;230;70,9;SOBRADO;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Dupla;"Aclive;Reta";Não;5;1;1;2;0;1;3;2;-7,190796;-35,241955;SPRF-PB;DEL01-PB;UOP03-DEL01-PB
586421;10/03/2024;domingo;19:10:00;MA;222;664;ACAILANDIA;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;3;0;1;0;2;0;1;2;-4,88920755;-47,37657969;SPRF-MA;DEL04-MA;UOP03-DEL04-MA
586423;10/03/2024;domingo;20:30:00;ES;101;279;SERRA;Ausência de reação do condutor;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Curva;Não;1;0;0;1;0;0;1;1;-20,218122;-40,339325;SPRF-ES;DEL02-ES;UOP01-DEL02-ES
586425;10/03/2024;domingo;19:17:00;RO;425;117;GUAJARA-MIRIM;Deficiência do Sistema de Iluminação/Sinalização;Colisão traseira;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;2;1;0;0;1;0;0;2;-10,558484;-65,326225;SPRF-RO;DEL01-RO;UOP03-DEL01-RO
586426;10/03/2024;domingo;19:50:00;RN;427;29;ACARI;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Curva;Sim;2;0;1;0;0;1;1;2;-6,44667402;-36,63596012;SPRF-RN;DEL03-RN;UOP02-DEL03-RN
586427;10/03/2024;domingo;19:10:00;RJ;116;187;NOVA IGUACU;Reação tardia ou ineficiente do condutor;Engavetamento;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Não;6;0;2;0;3;1;2;3;-22,73883756;-43,47245197;SPRF-RJ;DEL06-RJ;UOP01-DEL06-RJ
586431;10/03/2024;domingo;20:50:00;MG;365;580;INDIANOPOLIS;Ausência de reação do condutor;Colisão com objeto;Sem Vítimas;Plena Noite;Decrescente;Nublado;Simples;"Reta;Aclive";Não;1;0;0;0;0;1;0;1;-18,87417828;-47,95534008;SPRF-MG;DEL15-MG;UOP02-DEL15-MG
586432;10/03/2024;domingo;19:50:00;RS;472;597;URUGUAIANA;Demais falhas mecânicas ou elétricas;Incêndio;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;1;0;0;0;0;1;0;1;-29,872252;-57,111932;SPRF-RS;DEL13-RS;UOP01-DEL13-RS
586433;10/03/2024;domingo;20:49:00;RN;304;296;MACAIBA;Ingestão de álcool pelo condutor;Colisão com objeto;Sem Vítimas;Pleno dia;Decrescente;Nublado;Múltipla;Rotatória;Sim;1;0;0;0;0;1;0;1;-5,86484905;-35,34931012;SPRF-RN;DEL01-RN;UOP02-DEL01-RN
586434;10/03/2024;domingo;21:30:00;PR;369;76,3;SANTA MARIANA;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;1;0;1;0;0;0;1;1;-23,147061;-50,556753;SPRF-PR;DEL07-PR;UOP05-DEL07-PR
586435;03/02/2024;sábado;15:20:00;RJ;116;202;QUEIMADOS;Manobra de mudança de faixa;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Não;3;0;1;0;1;1;1;2;-22,72996588;-43,61317403;SPRF-RJ;DEL06-RJ;UOP02-DEL06-RJ
586436;10/03/2024;domingo;20:18:00;BA;367;24,7;PORTO SEGURO;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;2;0;1;1;0;0;2;2;-16,43763962;-39,0813791;SPRF-BA;DEL09-BA;UOP03-DEL09-BA
586437;10/03/2024;domingo;20:20:00;RJ;40;105;DUQUE DE CAXIAS;Trafegar com motocicleta (ou similar) entre as faixas;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;"Reta;Viaduto;Aclive";Sim;1;0;1;0;0;0;1;1;-22,63952112;-43,28338623;SPRF-RJ;DEL01-RJ;UOP02-DEL01-RJ
586438;10/03/2024;domingo;20:30:00;MG;381;481,7;CONTAGEM;Acesso irregular;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Dupla;Reta;Sim;2;0;1;0;0;1;1;2;-19,95904253;-44,07049589;SPRF-MG;DEL01-MG;UOP03-DEL01-MG
586439;10/03/2024;domingo;20:35:00;MS;163;478;CAMPO GRANDE;Ausência de reação do condutor;Colisão traseira;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Sim;3;0;0;0;3;0;0;2;-20,49629699;-54,55916871;SPRF-MS;DEL01-MS;UOP01-DEL01-MS
586440;10/03/2024;domingo;15:15:00;MG;116;728,5;LARANJAL;Ingestão de álcool pelo condutor;Saída de leito carroçável;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;1;1;0;0;0;0;0;1;-21,309115;-42,43591103;SPRF-MG;DEL07-MG;UOP02-DEL07-MG
